Timestamp,Actual position,Motor speed,Torque,Energy Consumption
1.02799992,628390968,2.0241158,-0.2679287,17362.0
1.03199992,628390989,2.0241196,-0.26888505,17619.0
1.03599992,628391010,2.024115,-0.2685807,18664.0
1.03999992,628391031,2.0241172,-0.26829323,19088.0
1.04399992,628391053,2.02412,-0.26631823,18998.0
1.04799992,628391075,2.0241168000000003,-0.26618963,18773.0
1.05199992,628391097,2.0241191,-0.26617175,18394.0
1.05599992,628391120,2.02412,-0.26581279999999996,17622.0
1.05999992,628391142,2.024115,-0.26564687,16484.0
1.06399992,628391166,2.024118,-0.26650614,19050.0
1.06799992,628391189,2.0241177,-0.26598516,18940.0
1.07199992,628391213,2.0241175,-0.2671623,19015.0
1.07599992,628391236,2.0241184,-0.26726216,19178.0
1.07999992,628391261,2.0241191,-0.26741967,19494.0
1.08399992,628391285,2.0241184,-0.26788083,20392.0
1.08799992,628391310,2.0241172,-0.26649898,21616.0
1.09199992,628391335,2.0241177,-0.2664542,22554.0
1.09599992,628391360,2.0241168000000003,-0.26654884,22577.0
1.09999992,628391385,2.0241191,-0.2660636,22321.0
1.10399992,628391411,2.024118,-0.26500565,22055.0
1.10799992,628391437,2.0241191,-0.2651642,21388.0
1.11199992,628391463,2.0241165,-0.26493055,21035.0
1.11599992,628391489,2.0241158,-0.26503354,20542.0
1.11999992,628391516,2.0241187,-0.2662238,20362.0
1.12399992,628391543,2.0241165,-0.26631540000000004,20119.0
1.12799992,628391570,2.024118,-0.26627308,20505.0
1.13199992,628391597,2.0241187,-0.26602033,21373.0
1.13599992,628391625,2.024119,-0.26548654,22188.0
1.13999992,628391653,2.0241187,-0.26579604,22038.0
1.14399992,628391681,2.0241182,-0.26599708,21752.0
1.14799992,628391709,2.0241163,-0.2656884,21621.0
1.15199992,628391737,2.0241175,-0.26554322,20919.0
1.15599992,628391766,2.024118,-0.2656608,19554.0
1.15999992,628391795,2.024118,-0.2660933,14619.0
1.16399992,628391824,2.02412,-0.26641090000000006,14245.0
1.16799992,628391853,2.0241158,-0.26589328,14082.0
1.17199991,628391882,2.0241163,-0.26475617,14123.0
1.17599991,628391911,2.0241144,-0.26604040000000007,14253.0
1.17999991,628391941,2.0241163,-0.26633662,14437.0
1.18399991,628391970,2.0241177,-0.26609418,15197.0
1.18799991,628392000,2.0241175,-0.26545465,16025.0
1.19199991,628392030,2.0241227,-0.26615068,16742.0
1.19599991,628392060,2.024119,-0.26624578,17345.0
1.19999991,628392090,2.0241177,-0.26620674,17400.0
1.20399991,628392120,2.0241175,-0.26542136,17291.0
1.20799991,628392150,2.0241191,-0.26503986,17473.0
1.21199991,628392180,2.0241227,-0.26539406,17464.0
1.21599991,628392211,2.0241158,-0.2650735,17461.0
1.21999991,628392241,2.0241177,-0.26566973,17683.0
1.22399991,628392271,2.0241165,-0.26533356,18211.0
1.22799991,628392302,2.024119,-0.265439,19749.0
1.23199991,628392332,2.0241137,-0.26564828,20439.0
1.23599991,628392363,2.0241144,-0.2656322,20805.0
1.23999991,628392393,2.0241177,-0.26387653,20840.0
1.24399991,628392423,2.024119,-0.26378942,20670.0
1.24799991,628392454,2.0241187,-0.26323277,20300.0
1.25199991,628392484,2.024116,-0.262223,19719.0
1.25599991,628392514,2.0241203000000003,-0.26214775,16053.0
1.25999991,628392544,2.0241165,-0.26354040000000006,15562.0
1.26399991,628392575,2.0241191,-0.26474854,15439.0
1.26799991,628392605,2.0241141,-0.26420340000000003,15498.0
1.27199991,628392635,2.024118,-0.26528114,15743.0
1.27599991,628392665,2.0241215,-0.2662217,16126.0
1.27999991,628392694,2.0241175,-0.26705068,16793.0
1.28399991,628392724,2.0241203000000003,-0.2677355,17583.0
1.28799991,628392754,2.0241182,-0.26639685,18108.0
1.29199991,628392783,2.0241182,-0.26606026,18035.0
1.29599991,628392813,2.0241196,-0.26643890000000003,17599.0
1.29999991,628392842,2.0241187,-0.26637024,17022.0
1.30399991,628392871,2.024118,-0.26528808,16390.0
1.30799991,628392900,2.0241158,-0.2652302,15921.0
1.31199991,628392928,2.0241196,-0.26584968,15619.0
1.3159999,628392957,2.0241153,-0.26677449999999997,15475.0
1.3199999,628392986,2.024114,-0.26571387,16039.0
1.3239999,628393014,2.0241175,-0.26529682,17080.0
1.3279999,628393042,2.0241148,-0.2642993,17479.0
1.3319999,628393070,2.0241172,-0.26650226,17431.0
1.3359999,628393098,2.0241191,-0.26574907,17458.0
1.3399999,628393125,2.0241249,-0.26498422,17162.0
1.3439999,628393153,2.0241187,-0.2647952,16561.0
1.3479999,628393180,2.0241191,-0.26495290000000005,15645.0
1.3519999,628393207,2.0241158,-0.26475490000000007,15893.0
1.3559999,628393233,2.0241137,-0.26508558,15503.0
1.3599999,628393260,2.0241165,-0.2651389,15315.0
1.3639999,628393287,2.024119,-0.26530790000000004,15264.0
1.3679999,628393312,2.0241187,-0.26512640000000004,15596.0
1.3719999,628393338,2.0241187,-0.26590583,16544.0
1.3759999,628393365,2.0241168000000003,-0.26520684,18227.0
1.3799999,628393391,2.024115,-0.26554003,19281.0
1.3839999,628393417,2.0241153,-0.26528909999999994,19052.0
1.3879999,628393443,2.024118,-0.26377228,18758.0
1.3919999,628393467,2.024118,-0.26319394,18254.0
1.3959999,628393491,2.024116,-0.26452708,17654.0
1.3999999,628393516,2.024118,-0.26495159999999995,17236.0
1.4039999,628393541,2.0241244,-0.26419687,16818.0
1.4079999,628393566,2.0241182,-0.2652649,16450.0
1.4119999,628393589,2.0241196,-0.26449305,16250.0
1.4159999,628393613,2.0241199,-0.26499245,16581.0
1.4199999,628393637,2.0241184,-0.26451996,17953.0
1.4239999,628393661,2.0241203000000003,-0.26321125,18650.0
1.4279999,628393684,2.0241158,-0.2646886,18653.0
1.4319999,628393707,2.0241175,-0.26582056,18645.0
1.4359999,628393730,2.0241177,-0.2648532,18444.0
1.4399999,628393753,2.0241177,-0.2645099,17832.0
1.4439999,628393776,2.0241196,-0.26626292,16906.0
1.4479999,628393798,2.0241172,-0.26460877,17381.0
1.4519999,628393820,2.0241187,-0.26654488,17048.0
1.4559999,628393843,2.0241196,-0.26544383,16862.0
1.45999989,628393864,2.024118,-0.26452070000000005,16876.0
1.46399989,628393886,2.0241206000000003,-0.26518738,17185.0
1.46799989,628393907,2.0241175,-0.26515868,18127.0
